timestamp,price
2026-03-01T10:02:53,99.45
2026-03-01T10:02:54,99.41
2026-03-01T10:02:55,99.41
2026-03-01T10:02:56,99.41
2026-03-01T10:02:57,99.45
2026-03-01T10:02:58,99.42
2026-03-01T10:02:59,99.44
2026-03-01T10:03:00,99.41
2026-03-01T10:03:01,99.37
2026-03-01T10:03:02,99.4
2026-03-01T10:03:03,99.42
2026-03-01T10:03:04,99.42
2026-03-01T10:03:05,99.46
2026-03-01T10:03:06,99.44
2026-03-01T10:03:07,99.4
2026-03-01T10:03:08,99.4
2026-03-01T10:03:09,99.41
2026-03-01T10:03:10,99.41
2026-03-01T10:03:11,99.44
2026-03-01T10:03:12,99.39
2026-03-01T10:03:13,99.35
2026-03-01T10:03:14,99.32
2026-03-01T10:03:15,99.29
2026-03-01T10:03:16,99.31
2026-03-01T10:03:17,99.34
2026-03-01T10:03:18,99.31
2026-03-01T10:03:19,99.31
2026-03-01T10:03:20,99.31
2026-03-01T10:03:21,99.36
2026-03-01T10:03:22,99.4
2026-03-01T10:03:23,99.37
2026-03-01T10:03:24,99.38
2026-03-01T10:03:25,99.41
2026-03-01T10:03:26,99.43
2026-03-01T10:03:27,99.48
2026-03-01T10:03:28,99.49
2026-03-01T10:03:29,99.5
2026-03-01T10:03:30,99.48
2026-03-01T10:03:31,99.47
2026-03-01T10:03:32,99.46
2026-03-01T10:03:33,99.46
2026-03-01T10:03:34,99.51
2026-03-01T10:03:35,99.53
2026-03-01T10:03:36,99.56
2026-03-01T10:03:37,99.57
2026-03-01T10:03:38,99.58
2026-03-01T10:03:39,99.59
2026-03-01T10:03:40,99.55
2026-03-01T10:03:41,99.6
2026-03-01T10:03:42,99.56
2026-03-01T10:03:43,99.54
2026-03-01T10:03:44,99.49
2026-03-01T10:03:45,99.49
2026-03-01T10:03:46,99.46
2026-03-01T10:03:47,99.45
2026-03-01T10:03:48,99.43
2026-03-01T10:03:49,99.46
2026-03-01T10:03:50,99.5
2026-03-01T10:03:51,99.51
2026-03-01T10:03:52,99.52
2026-03-01T10:03:53,99.49
2026-03-01T10:03:54,99.54
2026-03-01T10:03:55,99.55
2026-03-01T10:03:56,99.56
2026-03-01T10:03:57,99.59
2026-03-01T10:03:58,99.6
2026-03-01T10:03:59,99.6
2026-03-01T10:04:00,99.63
2026-03-01T10:04:01,99.6
2026-03-01T10:04:02,99.58
2026-03-01T10:04:03,99.61
2026-03-01T10:04:04,99.61
2026-03-01T10:04:05,99.62
2026-03-01T10:04:06,99.62
2026-03-01T10:04:07,99.65
2026-03-01T10:04:08,99.7
2026-03-01T10:04:09,99.72
2026-03-01T10:04:10,99.73
2026-03-01T10:04:11,99.7
2026-03-01T10:04:12,99.74
2026-03-01T10:04:13,99.74
2026-03-01T10:04:14,99.79
2026-03-01T10:04:15,99.75
2026-03-01T10:04:16,99.77
2026-03-01T10:04:17,99.76
2026-03-01T10:04:18,99.77
2026-03-01T10:04:19,99.82
2026-03-01T10:04:20,99.8
2026-03-01T10:04:21,99.75
2026-03-01T10:04:22,99.72
2026-03-01T10:04:23,99.76
2026-03-01T10:04:24,99.77
2026-03-01T10:04:25,99.77
2026-03-01T10:04:26,99.78
2026-03-01T10:04:27,99.8
2026-03-01T10:04:28,99.84
2026-03-01T10:04:29,99.82
2026-03-01T10:04:30,99.77
2026-03-01T10:04:31,99.8
2026-03-01T10:04:32,99.8
2026-03-01T10:04:33,99.83
2026-03-01T10:04:34,99.79
2026-03-01T10:04:35,99.8
2026-03-01T10:04:36,99.76
2026-03-01T10:04:37,99.77
2026-03-01T10:04:38,99.74
2026-03-01T10:04:39,99.78
2026-03-01T10:04:40,99.77
2026-03-01T10:04:41,99.75
2026-03-01T10:04:42,99.72
2026-03-01T10:04:43,99.76
2026-03-01T10:04:44,99.8
2026-03-01T10:04:45,99.78
2026-03-01T10:04:46,99.75
2026-03-01T10:04:47,99.75
2026-03-01T10:04:48,99.74
2026-03-01T10:04:49,99.72
2026-03-01T10:04:50,99.75
2026-03-01T10:04:51,99.77
2026-03-01T10:04:52,99.77
2026-03-01T10:04:53,99.73
2026-03-01T10:04:54,99.72
2026-03-01T10:04:55,99.76
2026-03-01T10:04:56,99.75
2026-03-01T10:04:57,99.74
2026-03-01T10:04:58,99.73
2026-03-01T10:04:59,99.78
2026-03-01T10:05:00,99.81
2026-03-01T10:05:01,99.8
2026-03-01T10:05:02,99.82
2026-03-01T10:05:03,99.84
2026-03-01T10:05:04,99.85
2026-03-01T10:05:05,99.86
2026-03-01T10:05:06,99.85
2026-03-01T10:05:07,99.84
2026-03-01T10:05:08,99.88
2026-03-01T10:05:09,99.87
2026-03-01T10:05:10,99.84
2026-03-01T10:05:11,99.86
2026-03-01T10:05:12,99.85
2026-03-01T10:05:13,99.86
2026-03-01T10:05:14,99.85
2026-03-01T10:05:15,99.84
2026-03-01T10:05:16,99.86
2026-03-01T10:05:17,99.9
2026-03-01T10:05:18,99.94
2026-03-01T10:05:19,99.92
2026-03-01T10:05:20,99.92
2026-03-01T10:05:21,99.96
2026-03-01T10:05:22,100.0
2026-03-01T10:05:23,100.0
2026-03-01T10:05:24,99.98
2026-03-01T10:05:25,100.02
2026-03-01T10:05:26,100.05
2026-03-01T10:05:27,100.03
2026-03-01T10:05:28,100.03
2026-03-01T10:05:29,100.0
2026-03-01T10:05:30,100.04
2026-03-01T10:05:31,100.07
2026-03-01T10:05:32,100.04
2026-03-01T10:05:33,100.04
2026-03-01T10:05:34,100.07
2026-03-01T10:05:35,100.06
2026-03-01T10:05:36,100.1
2026-03-01T10:05:37,100.05
2026-03-01T10:05:38,100.04
2026-03-01T10:05:39,100.02
2026-03-01T10:05:40,100.02
2026-03-01T10:05:41,100.02
2026-03-01T10:05:42,100.02
2026-03-01T10:05:43,100.05
2026-03-01T10:05:44,100.01
2026-03-01T10:05:45,100.02
2026-03-01T10:05:46,99.97
2026-03-01T10:05:47,99.98
2026-03-01T10:05:48,99.94
2026-03-01T10:05:49,99.98
2026-03-01T10:05:50,100.01
2026-03-01T10:05:51,100.02
2026-03-01T10:05:52,100.03
2026-03-01T10:05:53,100.07
2026-03-01T10:05:54,100.12
2026-03-01T10:05:55,100.1
2026-03-01T10:05:56,100.05
2026-03-01T10:05:57,100.08
2026-03-01T10:05:58,100.07
2026-03-01T10:05:59,100.06
2026-03-01T10:06:00,100.1
2026-03-01T10:06:01,100.14
2026-03-01T10:06:02,100.1
2026-03-01T10:06:03,100.07
2026-03-01T10:06:04,100.06
2026-03-01T10:06:05,100.03
2026-03-01T10:06:06,100.07
2026-03-01T10:06:07,100.07
2026-03-01T10:06:08,100.09
2026-03-01T10:06:09,100.13
2026-03-01T10:06:10,100.18
2026-03-01T10:06:11,100.15
2026-03-01T10:06:12,100.19
2026-03-01T10:06:13,100.21
2026-03-01T10:06:14,100.18
2026-03-01T10:06:15,100.17
2026-03-01T10:06:16,100.21
2026-03-01T10:06:17,100.18
2026-03-01T10:06:18,100.2
2026-03-01T10:06:19,100.18
2026-03-01T10:06:20,100.14
2026-03-01T10:06:21,100.18
2026-03-01T10:06:22,100.22
2026-03-01T10:06:23,100.24
2026-03-01T10:06:24,100.24
2026-03-01T10:06:25,100.25
2026-03-01T10:06:26,100.21
2026-03-01T10:06:27,100.17
2026-03-01T10:06:28,100.15
2026-03-01T10:06:29,100.15
2026-03-01T10:06:30,100.2
2026-03-01T10:06:31,100.19
2026-03-01T10:06:32,100.21
2026-03-01T10:06:33,100.23
2026-03-01T10:06:34,100.2
2026-03-01T10:06:35,100.18
2026-03-01T10:06:36,100.16
2026-03-01T10:06:37,100.11
2026-03-01T10:06:38,100.1
2026-03-01T10:06:39,100.08
2026-03-01T10:06:40,100.07
2026-03-01T10:06:41,100.07
2026-03-01T10:06:42,100.04
2026-03-01T10:06:43,100.02
2026-03-01T10:06:44,100.0
2026-03-01T10:06:45,99.96
2026-03-01T10:06:46,99.96
2026-03-01T10:06:47,100.0
2026-03-01T10:06:48,100.01
2026-03-01T10:06:49,100.06
2026-03-01T10:06:50,100.04
2026-03-01T10:06:51,100.05
2026-03-01T10:06:52,100.09
2026-03-01T10:06:53,100.12
2026-03-01T10:06:54,100.1
2026-03-01T10:06:55,100.14
2026-03-01T10:06:56,100.16
2026-03-01T10:06:57,100.14
2026-03-01T10:06:58,100.18
2026-03-01T10:06:59,100.18
2026-03-01T10:07:00,100.14
2026-03-01T10:07:01,100.18
2026-03-01T10:07:02,100.17
2026-03-01T10:07:03,100.13
2026-03-01T10:07:04,100.12
2026-03-01T10:07:05,100.16
2026-03-01T10:07:06,100.17
2026-03-01T10:07:07,100.21
2026-03-01T10:07:08,100.26
2026-03-01T10:07:09,100.26
2026-03-01T10:07:10,100.3
2026-03-01T10:07:11,100.32
2026-03-01T10:07:12,100.35
2026-03-01T10:07:13,100.38
2026-03-01T10:07:14,100.39
2026-03-01T10:07:15,100.39
2026-03-01T10:07:16,100.44
2026-03-01T10:07:17,100.47
2026-03-01T10:07:18,100.48
2026-03-01T10:07:19,100.44
2026-03-01T10:07:20,100.42
2026-03-01T10:07:21,100.38
2026-03-01T10:07:22,100.34
2026-03-01T10:07:23,100.29
2026-03-01T10:07:24,100.31
2026-03-01T10:07:25,100.33
2026-03-01T10:07:26,100.34
2026-03-01T10:07:27,100.37
2026-03-01T10:07:28,100.35
2026-03-01T10:07:29,100.31
2026-03-01T10:07:30,100.27
2026-03-01T10:07:31,100.32
2026-03-01T10:07:32,100.37
2026-03-01T10:07:33,100.34
2026-03-01T10:07:34,100.37
2026-03-01T10:07:35,100.35
2026-03-01T10:07:36,100.31
2026-03-01T10:07:37,100.29
2026-03-01T10:07:38,100.33
2026-03-01T10:07:39,100.28
2026-03-01T10:07:40,100.26
2026-03-01T10:07:41,100.28
2026-03-01T10:07:42,100.31
2026-03-01T10:07:43,100.28
2026-03-01T10:07:44,100.26
2026-03-01T10:07:45,100.26
2026-03-01T10:07:46,100.28
2026-03-01T10:07:47,100.33
2026-03-01T10:07:48,100.32
2026-03-01T10:07:49,100.34
2026-03-01T10:07:50,100.35
2026-03-01T10:07:51,100.36
2026-03-01T10:07:52,100.35
2026-03-01T10:07:53,100.31
2026-03-01T10:07:54,100.35
2026-03-01T10:07:55,100.37
2026-03-01T10:07:56,100.41
2026-03-01T10:07:57,100.36
2026-03-01T10:07:58,100.38
2026-03-01T10:07:59,100.41
2026-03-01T10:08:00,100.39
2026-03-01T10:08:01,100.36
2026-03-01T10:08:02,100.39
2026-03-01T10:08:03,100.37
2026-03-01T10:08:04,100.41
2026-03-01T10:08:05,100.43
2026-03-01T10:08:06,100.39
2026-03-01T10:08:07,100.44
2026-03-01T10:08:08,100.46
2026-03-01T10:08:09,100.47
2026-03-01T10:08:10,100.5
2026-03-01T10:08:11,100.49
2026-03-01T10:08:12,100.51
2026-03-01T10:08:13,100.54
2026-03-01T10:08:14,100.53
2026-03-01T10:08:15,100.55
2026-03-01T10:08:16,100.56
2026-03-01T10:08:17,100.6
2026-03-01T10:08:18,100.61
2026-03-01T10:08:19,100.62
2026-03-01T10:08:20,100.59
2026-03-01T10:08:21,100.6
2026-03-01T10:08:22,100.59
2026-03-01T10:08:23,100.6
2026-03-01T10:08:24,100.64
2026-03-01T10:08:25,100.68
2026-03-01T10:08:26,100.72
2026-03-01T10:08:27,100.77
2026-03-01T10:08:28,100.74
2026-03-01T10:08:29,100.72
2026-03-01T10:08:30,100.77
2026-03-01T10:08:31,100.77
2026-03-01T10:08:32,100.73
2026-03-01T10:08:33,100.71
2026-03-01T10:08:34,100.67
2026-03-01T10:08:35,100.66
2026-03-01T10:08:36,100.63
2026-03-01T10:08:37,100.66
2026-03-01T10:08:38,100.65
2026-03-01T10:08:39,100.65
2026-03-01T10:08:40,100.67
2026-03-01T10:08:41,100.64
2026-03-01T10:08:42,100.68
2026-03-01T10:08:43,100.68
2026-03-01T10:08:44,100.7
2026-03-01T10:08:45,100.69
2026-03-01T10:08:46,100.72
2026-03-01T10:08:47,100.72
2026-03-01T10:08:48,100.74
2026-03-01T10:08:49,100.76
2026-03-01T10:08:50,100.75
2026-03-01T10:08:51,100.79
2026-03-01T10:08:52,100.82
2026-03-01T10:08:53,100.8
2026-03-01T10:08:54,100.79
2026-03-01T10:08:55,100.76
2026-03-01T10:08:56,100.77
2026-03-01T10:08:57,100.75
2026-03-01T10:08:58,100.7
2026-03-01T10:08:59,100.68
2026-03-01T10:09:00,100.64
2026-03-01T10:09:01,100.63
2026-03-01T10:09:02,100.62
2026-03-01T10:09:03,100.59
2026-03-01T10:09:04,100.56
2026-03-01T10:09:05,100.6
2026-03-01T10:09:06,100.64
2026-03-01T10:09:07,100.67
2026-03-01T10:09:08,100.62
2026-03-01T10:09:09,100.62
2026-03-01T10:09:10,100.59
2026-03-01T10:09:11,100.6
2026-03-01T10:09:12,100.62
2026-03-01T10:09:13,100.64
2026-03-01T10:09:14,100.63
2026-03-01T10:09:15,100.58
2026-03-01T10:09:16,100.53
2026-03-01T10:09:17,100.52
2026-03-01T10:09:18,100.56
2026-03-01T10:09:19,100.61
2026-03-01T10:09:20,100.56
2026-03-01T10:09:21,100.54
2026-03-01T10:09:22,100.56
2026-03-01T10:09:23,100.52
2026-03-01T10:09:24,100.56
2026-03-01T10:09:25,100.57
2026-03-01T10:09:26,100.54
2026-03-01T10:09:27,100.5
2026-03-01T10:09:28,100.51
2026-03-01T10:09:29,100.49
2026-03-01T10:09:30,100.47
2026-03-01T10:09:31,100.5
2026-03-01T10:09:32,100.5
2026-03-01T10:09:33,100.54
2026-03-01T10:09:34,100.53
2026-03-01T10:09:35,100.53
2026-03-01T10:09:36,100.54
2026-03-01T10:09:37,100.57
2026-03-01T10:09:38,100.55
2026-03-01T10:09:39,100.57
2026-03-01T10:09:40,100.58
2026-03-01T10:09:41,100.55
2026-03-01T10:09:42,100.56
2026-03-01T10:09:43,100.59
2026-03-01T10:09:44,100.56
2026-03-01T10:09:45,100.59
2026-03-01T10:09:46,100.54
2026-03-01T10:09:47,100.59
2026-03-01T10:09:48,100.56
2026-03-01T10:09:49,100.6
2026-03-01T10:09:50,100.58
2026-03-01T10:09:51,100.55
2026-03-01T10:09:52,100.54
2026-03-01T10:09:53,100.58
2026-03-01T10:09:54,100.55
2026-03-01T10:09:55,100.5
2026-03-01T10:09:56,100.51
2026-03-01T10:09:57,100.5
2026-03-01T10:09:58,100.47
2026-03-01T10:09:59,100.45
2026-03-01T10:10:00,100.46
2026-03-01T10:10:01,100.5
2026-03-01T10:10:02,100.52
2026-03-01T10:10:03,100.48
2026-03-01T10:10:04,100.48
2026-03-01T10:10:05,100.49
2026-03-01T10:10:06,100.52
2026-03-01T10:10:07,100.53
2026-03-01T10:10:08,100.49
2026-03-01T10:10:09,100.53
2026-03-01T10:10:10,100.58
2026-03-01T10:10:11,100.53
2026-03-01T10:10:12,100.5
2026-03-01T10:10:13,100.47
2026-03-01T10:10:14,100.47
2026-03-01T10:10:15,100.44
2026-03-01T10:10:16,100.46
2026-03-01T10:10:17,100.5
2026-03-01T10:10:18,100.54
2026-03-01T10:10:19,100.54
2026-03-01T10:10:20,100.58
2026-03-01T10:10:21,100.6
2026-03-01T10:10:22,100.58
2026-03-01T10:10:23,100.58
2026-03-01T10:10:24,100.62
2026-03-01T10:10:25,100.61
2026-03-01T10:10:26,100.59
2026-03-01T10:10:27,100.61
2026-03-01T10:10:28,100.66
2026-03-01T10:10:29,100.67
2026-03-01T10:10:30,100.64
2026-03-01T10:10:31,100.67
2026-03-01T10:10:32,100.67
2026-03-01T10:10:33,100.64
2026-03-01T10:10:34,100.68
2026-03-01T10:10:35,100.63
2026-03-01T10:10:36,100.67
2026-03-01T10:10:37,100.65
2026-03-01T10:10:38,100.68
2026-03-01T10:10:39,100.72
2026-03-01T10:10:40,100.67
2026-03-01T10:10:41,100.65
2026-03-01T10:10:42,100.65
2026-03-01T10:10:43,100.67
2026-03-01T10:10:44,100.62
2026-03-01T10:10:45,100.66
2026-03-01T10:10:46,100.7
2026-03-01T10:10:47,100.68
2026-03-01T10:10:48,100.65
2026-03-01T10:10:49,100.68
2026-03-01T10:10:50,100.67
2026-03-01T10:10:51,100.63
2026-03-01T10:10:52,100.64
2026-03-01T10:10:53,100.68
2026-03-01T10:10:54,100.67
2026-03-01T10:10:55,100.67
2026-03-01T10:10:56,100.65
2026-03-01T10:10:57,100.67
2026-03-01T10:10:58,100.66
2026-03-01T10:10:59,100.62
2026-03-01T10:11:00,100.65
2026-03-01T10:11:01,100.65
2026-03-01T10:11:02,100.63
2026-03-01T10:11:03,100.66
2026-03-01T10:11:04,100.68
2026-03-01T10:11:05,100.72
2026-03-01T10:11:06,100.67
2026-03-01T10:11:07,100.65
2026-03-01T10:11:08,100.62
2026-03-01T10:11:09,100.59
2026-03-01T10:11:10,100.61
2026-03-01T10:11:11,100.61
2026-03-01T10:11:12,100.58
2026-03-01T10:11:13,100.53
2026-03-01T10:11:14,100.51
2026-03-01T10:11:15,100.54
2026-03-01T10:11:16,100.54
2026-03-01T10:11:17,100.58
2026-03-01T10:11:18,100.59
2026-03-01T10:11:19,100.6
2026-03-01T10:11:20,100.59
2026-03-01T10:11:21,100.56
2026-03-01T10:11:22,100.55
2026-03-01T10:11:23,100.58
2026-03-01T10:11:24,100.58
2026-03-01T10:11:25,100.59
2026-03-01T10:11:26,100.55
2026-03-01T10:11:27,100.55
2026-03-01T10:11:28,100.54
2026-03-01T10:11:29,100.51
2026-03-01T10:11:30,100.46
2026-03-01T10:11:31,100.43
2026-03-01T10:11:32,100.47
2026-03-01T10:11:33,100.52
2026-03-01T10:11:34,100.54
2026-03-01T10:11:35,100.51
2026-03-01T10:11:36,100.55
2026-03-01T10:11:37,100.6
2026-03-01T10:11:38,100.64
2026-03-01T10:11:39,100.64
2026-03-01T10:11:40,100.69
2026-03-01T10:11:41,100.66
2026-03-01T10:11:42,100.61
2026-03-01T10:11:43,100.57
2026-03-01T10:11:44,100.55
2026-03-01T10:11:45,100.52
2026-03-01T10:11:46,100.53
2026-03-01T10:11:47,100.55
2026-03-01T10:11:48,100.51
2026-03-01T10:11:49,100.46
2026-03-01T10:11:50,100.51
2026-03-01T10:11:51,100.49
2026-03-01T10:11:52,100.53
2026-03-01T10:11:53,100.5
2026-03-01T10:11:54,100.47
2026-03-01T10:11:55,100.44
2026-03-01T10:11:56,100.44
2026-03-01T10:11:57,100.42
2026-03-01T10:11:58,100.44
2026-03-01T10:11:59,100.47
2026-03-01T10:12:00,100.44
2026-03-01T10:12:01,100.45
2026-03-01T10:12:02,100.41
2026-03-01T10:12:03,100.41
2026-03-01T10:12:04,100.45
2026-03-01T10:12:05,100.43
2026-03-01T10:12:06,100.4
2026-03-01T10:12:07,100.4
2026-03-01T10:12:08,100.43
2026-03-01T10:12:09,100.45
2026-03-01T10:12:10,100.48
2026-03-01T10:12:11,100.48
2026-03-01T10:12:12,100.44
2026-03-01T10:12:13,100.44
2026-03-01T10:12:14,100.43
2026-03-01T10:12:15,100.42
2026-03-01T10:12:16,100.44
2026-03-01T10:12:17,100.46
2026-03-01T10:12:18,100.47
2026-03-01T10:12:19,100.45
2026-03-01T10:12:20,100.46
2026-03-01T10:12:21,100.42
2026-03-01T10:12:22,100.4
2026-03-01T10:12:23,100.4
2026-03-01T10:12:24,100.38
2026-03-01T10:12:25,100.42
2026-03-01T10:12:26,100.43
2026-03-01T10:12:27,100.38
2026-03-01T10:12:28,100.42
2026-03-01T10:12:29,100.39
2026-03-01T10:12:30,100.44
2026-03-01T10:12:31,100.39
2026-03-01T10:12:32,100.37
2026-03-01T10:12:33,100.37
2026-03-01T10:12:34,100.33
2026-03-01T10:12:35,100.36
2026-03-01T10:12:36,100.39
2026-03-01T10:12:37,100.37
2026-03-01T10:12:38,100.4
2026-03-01T10:12:39,100.39
2026-03-01T10:12:40,100.38
2026-03-01T10:12:41,100.37
2026-03-01T10:12:42,100.42
2026-03-01T10:12:43,100.45
2026-03-01T10:12:44,100.49
2026-03-01T10:12:45,100.53
2026-03-01T10:12:46,100.5
2026-03-01T10:12:47,100.52
2026-03-01T10:12:48,100.51
2026-03-01T10:12:49,100.47
2026-03-01T10:12:50,100.47
2026-03-01T10:12:51,100.48
2026-03-01T10:12:52,100.47
2026-03-01T10:12:53,100.44
2026-03-01T10:12:54,100.46
2026-03-01T10:12:55,100.44
2026-03-01T10:12:56,100.42
2026-03-01T10:12:57,100.45
2026-03-01T10:12:58,100.46
2026-03-01T10:12:59,100.43
2026-03-01T10:13:00,100.39
2026-03-01T10:13:01,100.37
2026-03-01T10:13:02,100.42
2026-03-01T10:13:03,100.4
2026-03-01T10:13:04,100.4
2026-03-01T10:13:05,100.36
2026-03-01T10:13:06,100.37
2026-03-01T10:13:07,100.35
2026-03-01T10:13:08,100.31
2026-03-01T10:13:09,100.34
2026-03-01T10:13:10,100.38
2026-03-01T10:13:11,100.36
2026-03-01T10:13:12,100.33
2026-03-01T10:13:13,100.31
2026-03-01T10:13:14,100.33
2026-03-01T10:13:15,100.37
2026-03-01T10:13:16,100.41
2026-03-01T10:13:17,100.39
2026-03-01T10:13:18,100.42
2026-03-01T10:13:19,100.45
2026-03-01T10:13:20,100.42
2026-03-01T10:13:21,100.46
2026-03-01T10:13:22,100.43
2026-03-01T10:13:23,100.38
2026-03-01T10:13:24,100.34
2026-03-01T10:13:25,100.35
2026-03-01T10:13:26,100.35
2026-03-01T10:13:27,100.36
2026-03-01T10:13:28,100.33
2026-03-01T10:13:29,100.29
2026-03-01T10:13:30,100.26
2026-03-01T10:13:31,100.23
2026-03-01T10:13:32,100.27
2026-03-01T10:13:33,100.23
2026-03-01T10:13:34,100.23
2026-03-01T10:13:35,100.24
2026-03-01T10:13:36,100.24
2026-03-01T10:13:37,100.23
2026-03-01T10:13:38,100.21
2026-03-01T10:13:39,100.17
2026-03-01T10:13:40,100.18
2026-03-01T10:13:41,100.19
